,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
23,Lilly  ( LLY )  Upgraded to Buy: Here's Why,https://www.zacks.com/stock/news/2321510/lilly-lly-upgraded-to-buy-heres-why,20240813T160011,['Zacks Equity Research'],"Lilly (LLY) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",https://staticx-tuner.zacks.com/images/default_article_images/default351.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.997845'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}]",0.32033,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.368773', 'ticker_sentiment_score': '0.380439', 'ticker_sentiment_label': 'Bullish'}]"
24,Here's How to Play Novo Nordisk  ( NVO )  After Q2 Earnings Miss,https://www.zacks.com/stock/news/2321469/heres-how-to-play-novo-nordisk-nvo-after-q2-earnings-miss,20240813T153100,['Ahan Chakraborty'],"Novo Nordisk (NVO) is an excellent stock to buy for long-term gains, driven by the stellar performance of its GLP-1 drugs. New investors should utilize the existing opportunity to make an entry.",https://staticx-tuner.zacks.com/images/articles/main/de/2471.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.9545'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.955357'}]",0.309532,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.147366', 'ticker_sentiment_score': '0.228021', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMGN', 'relevance_score': '0.074001', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.596796', 'ticker_sentiment_score': '0.456144', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.074001', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
25,3 Big Drug Stocks to Watch on Raised 2024 Earnings & Sales View,https://www.zacks.com/stock/news/2321388/3-big-drug-stocks-to-watch-on-raised-2024-earnings-sales-view,20240813T142700,['Kinjel Shah'],"Here we discuss three drugmakers, Eli Lilly and Company (LLY), Pfizer (PFE) and AbbVie (ABBV), following their increase in sales and earnings guidance for 2024.",https://staticx-tuner.zacks.com/images/articles/main/66/1019.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.684621'}]",0.252511,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.423718', 'ticker_sentiment_score': '0.357685', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ABBV', 'relevance_score': '0.2978', 'ticker_sentiment_score': '0.213738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.18602', 'ticker_sentiment_score': '0.131924', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.046907', 'ticker_sentiment_score': '0.20352', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
26,Wall Street Analysts See Lilly  ( LLY )  as a Buy: Should You Invest?,https://www.zacks.com/stock/news/2321243/wall-street-analysts-see-lilly-lly-as-a-buy-should-you-invest,20240813T133011,['Zacks Equity Research'],"According to the average brokerage recommendation (ABR), one should invest in Lilly (LLY). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",https://staticx-tuner.zacks.com/images/yesopchart/brokerage_bar/LLY_08132024.png,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}]",0.32274,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.357783', 'ticker_sentiment_score': '0.197498', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
27,Investors Heavily Search Eli Lilly and Company  ( LLY ) : Here is What You Need to Know,https://www.zacks.com/stock/news/2321168/investors-heavily-search-eli-lilly-and-company-lly-here-is-what-you-need-to-know,20240813T130016,['Zacks Equity Research'],"Lilly (LLY) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",https://staticx-tuner.zacks.com/images/default_article_images/default86.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",0.217696,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.488469', 'ticker_sentiment_score': '0.147379', 'ticker_sentiment_label': 'Neutral'}]"
28,This 1 Piece of Good News for Eli Lilly Is Bad News for Hims & Hers Health Stock,https://www.fool.com/investing/2024/08/13/this-1-piece-good-news-for-eli-lilly-is-bad-news-f/,20240813T110500,['Alex Carchidi'],A company's investments can easily ruin the plans of its competitors.,https://g.foolcdn.com/editorial/images/786530/investors-considers-papers-on-a-table-while-holding-a-tablet.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.972756'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.165112,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.197816', 'ticker_sentiment_score': '0.116569', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HIMS', 'relevance_score': '0.099683', 'ticker_sentiment_score': '0.159049', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVO', 'relevance_score': '0.149038', 'ticker_sentiment_score': '0.137851', 'ticker_sentiment_label': 'Neutral'}]"
29,Why Eli Lilly Stock's Big Jump Last Week Could Be Just the Beginning of Another Huge Run,https://www.fool.com/investing/2024/08/13/why-eli-lilly-stocks-big-jump-last-week-could-be-j/,20240813T095000,['Keith Speights'],Many more quarters like Lilly's stellar second quarter could be on the way.,https://g.foolcdn.com/editorial/images/786875/woman-smiling-laptop.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.268674,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.581269', 'ticker_sentiment_score': '0.330063', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
30,Should Investors Buy Eli Lilly's  ( LLY )  Stock After Strong Q2 Results?,https://www.zacks.com/commentary/2320976/should-investors-buy-eli-lillys-lly-stock-after-strong-q2-results,20240812T220200,['Shaun Pruitt'],"As one of the largest pharmaceutical companies, Eli Lilly (LLY) said its growth trajectory accelerated during Q2 as its medicines are reaching more people worldwide.",https://staticx-tuner.zacks.com/images/articles/main/ff/2922.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.995015'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.229144,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.602879', 'ticker_sentiment_score': '0.41072', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVO', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.088057', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.088057', 'ticker_sentiment_label': 'Neutral'}]"
31,5 ETFs to Make the Most of Eli Lilly's Strength,https://www.zacks.com/stock/news/2320811/5-etfs-to-make-the-most-of-eli-lillys-strength,20240812T155000,['Sweta Killa'],"Impressed by Eli Lilly's (LLY) blowout earnings, several analysts raised their target price on the stock.",https://staticx-tuner.zacks.com/images/articles/main/fc/588.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.99998'}]",0.119227,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.368773', 'ticker_sentiment_score': '0.132166', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SLGDD', 'relevance_score': '0.142847', 'ticker_sentiment_score': '0.127447', 'ticker_sentiment_label': 'Neutral'}]"
32,International Markets and Lilly  ( LLY ) : A Deep Dive for Investors,https://www.zacks.com/stock/news/2320553/international-markets-and-lilly-lly-a-deep-dive-for-investors,20240812T131534,['Zacks Equity Research'],Review Lilly's (LLY) international revenue performance and how it affects the predictions of financial analysts on Wall Street and the future prospects for the stock.,https://staticx-tuner.zacks.com/images/default_article_images/default248.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.192111,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.060694', 'ticker_sentiment_score': '0.075', 'ticker_sentiment_label': 'Neutral'}]"
33,Prediction: Buying Biotech and Pharma Stocks During This Sell-Off Will Be a Smart Move,https://www.fool.com/investing/2024/08/12/prediction-buying-biotech-and-pharma-stocks-during/,20240812T131500,['Alex Carchidi'],There isn't much to suggest these businesses are actually vulnerable.,https://media.ycharts.com/charts/c77dbb5bd22548eae3acf96a5feddc01.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}]",-0.007295,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.269776', 'ticker_sentiment_score': '0.020662', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.054983', 'ticker_sentiment_score': '0.055994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VKTX', 'relevance_score': '0.163909', 'ticker_sentiment_score': '0.095124', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RXRX', 'relevance_score': '0.163909', 'ticker_sentiment_score': '0.095124', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.269776', 'ticker_sentiment_score': '0.020662', 'ticker_sentiment_label': 'Neutral'}]"
34,A Blood Test Could Detect Early Alzheimer's. That Could Make These 2 Stocks Red-Hot Buys.,https://www.fool.com/investing/2024/08/11/a-blood-test-could-detect-early-alzheimers-that-co/,20240811T130500,['David Jagielski'],These companies have approved Alzheimer's treatments that could generate billions in revenue for their respective businesses.,https://g.foolcdn.com/editorial/images/785842/doctor-talking-to-a-patient-while-making-notes.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.269987,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.410697', 'ticker_sentiment_score': '0.375109', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TRMNF', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.084446', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ESALF', 'relevance_score': '0.061473', 'ticker_sentiment_score': '0.050153', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.410697', 'ticker_sentiment_score': '0.256645', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
35,"Nektar's Q2 Earnings Lag Estimates, Revenues Top - Eli Lilly  ( NYSE:LLY ) , Nektar Therapeutics  ( NASDAQ:NKTR ) ",https://www.benzinga.com/general/biotech/24/08/40290042/nektars-q2-earnings-lag-estimates-revenues-top,20240809T200533,['Zacks'],"Nektar Therapeutics NKTR incurred a loss per share of 25 cents in the second quarter of 2024, which was wider than the Zacks Consensus Estimate of a loss of 21 cents.",https://staticx-tuner.zacks.com/images/articles/charts/fa/73847.jpg?v=1471947569,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.052551,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.219477', 'ticker_sentiment_score': '-0.037607', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TRDA', 'relevance_score': '0.289748', 'ticker_sentiment_score': '0.081575', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EXAS', 'relevance_score': '0.289748', 'ticker_sentiment_score': '0.15608', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NKTR', 'relevance_score': '0.357636', 'ticker_sentiment_score': '-0.100917', 'ticker_sentiment_label': 'Neutral'}]"
36,"Expedia Posts Upbeat Earnings, Joins Akamai Technologies, Trade Desk, DXC Technology And Other Big Stocks Moving Higher On Friday - Expedia Group  ( NASDAQ:EXPE ) ",https://www.benzinga.com/news/24/08/40290461/expedia-posts-upbeat-earnings-joins-akamai-technologies-trade-desk-dxc-technology-and-other-big-stoc,20240809T165133,['Avi Kapoor'],"U.S. stocks were mixed, with the Dow Jones index gaining around 0.1% on Friday. Shares of Expedia Group, Inc. EXPE rose sharply during Friday's session after the company reported better-than-expected second-quarter financial results.",https://cdn.benzinga.com/files/images/story/2024/08/09/Expedia-Group---logo.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",0.50876,Bullish,"[{'ticker': 'RNA', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.4101', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TTD', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.26616', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'G', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.199731', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AKAM', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.282998', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'EXPE', 'relevance_score': '0.267559', 'ticker_sentiment_score': '0.307071', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ADMA', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.327316', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PAY', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.289004', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RKLB', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.194839', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CARG', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.374825', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'DXC', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.282998', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IAG', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.425272', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IOVA', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.374825', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SG', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.282998', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DOCN', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.289004', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'EVH', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.282998', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LLY', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.295005', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DOCS', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.36181', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BLND', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.448466', 'ticker_sentiment_label': 'Bullish'}]"
37,"Nektar's  ( NKTR )  Q2 Earnings Lag Estimates, Revenues Top",https://www.zacks.com/stock/news/2320141/nektars-nktr-q2-earnings-lag-estimates-revenues-top,20240809T145800,['Zacks Equity Research'],Nektar (NKTR) reports a wider-than-expected loss in the second quarter of 2024 while revenues beat estimates. Stock falls in after-hours trading.,https://staticx-tuner.zacks.com/images/articles/main/5d/2633.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.021455,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.222838', 'ticker_sentiment_score': '-0.034536', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TRDA', 'relevance_score': '0.294093', 'ticker_sentiment_score': '0.059413', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EXAS', 'relevance_score': '0.362858', 'ticker_sentiment_score': '0.149238', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKTR', 'relevance_score': '0.362858', 'ticker_sentiment_score': '-0.09159', 'ticker_sentiment_label': 'Neutral'}]"
38,Eli Lilly Unusual Options Activity - Eli Lilly  ( NYSE:LLY ) ,https://www.benzinga.com/insights/options/24/08/40284878/eli-lilly-unusual-options-activity,20240809T134608,['Benzinga Insights'],"Investors with a lot of money to spend have taken a bullish stance on Eli Lilly LLY. We noticed this today when the trades showed up on publicly available options history that we track here at Benzinga. Whether these are institutions or just wealthy individuals, we don't know.",https://www.benzinga.com/files/images/story/2024/1723211165_0.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}]",0.085641,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.740902', 'ticker_sentiment_score': '0.074197', 'ticker_sentiment_label': 'Neutral'}]"
